Question,Votes,Views,Date
Google Machine Learning Crash Course MNIST example training diverge on local PC,0,164,2018-09-15
"C#, Accord, FileNotFoundException when try to download MNIST",1,93,2018-09-13
ioutil ReadFile adds extra bytes,0,49,2018-09-09
Periodic pattern in loss when training neural networks using pytorch,1,237,2018-09-07
Simple LSTM training with return_sequences=True in Keras,0,870,2018-09-05
Keras Sequential Dense input layer - and MNIST: why do images need to be reshaped?,4,"1,324",2018-09-05
Understanding Weights shape of an LSTM cell with 2-D input tensor,1,291,2018-09-04
keras error : Mnist on keras isnt working for me,0,57,2018-09-03
"I was trying to run the demo provided in github, but none of them were working. failed to get the assembly reference",-1,223,2018-09-03
implementing vectorized backpropagation not converging,0,115,2018-09-03
Keras Accuracy not changing for MNIST Dataset,0,426,2018-09-02
Handwritten digits recognition with keras,0,183,2018-09-02
Is it possible to only load part of mnist or other tuples,-1,736,2018-08-31
Accuracy on 1st epoch - MNIST Deep Learning example,-4,156,2018-08-28
TensorFlow serving with mnist - python client with own image,1,171,2018-08-28
Newbie: Keras with TensorFlow MNIST code sample: wrong predictions,1,405,2018-08-28
Why the loss of NN doesn't change?,0,132,2018-08-26
Exploding Gradient on fully connected layer,-1,139,2018-08-26
Appropriate dimensions for the MaxPooling layer?,0,52,2018-08-24
What is 'filename' in the code of Transfer Learning using MNIST dataset?,0,155,2018-08-23
Logistic regression 100% test accuracy: What am I doing wrong?,0,938,2018-08-23
Connection error while loading mnist dataset from keras Python,2,604,2018-08-21
Handwriting neural network weights don't change,1,36,2018-08-16
What does each number represents in MNIST?,0,47,2018-08-11
Error while downloading MNIST data,1,190,2018-08-11
ModuleNotFoundError: No module named 'official' error when running Tensorflow Official MNIST Model in a Colaboratory notebook?,1,470,2018-08-10
"Python \ Tensorflow - Input to reshape is a tensor with 876500 values, but the requested shape requires a multiple of 3075",1,258,2018-08-09
The fit() function in class ImageClassifier in Auto-Keras didn't run well,0,699,2018-08-03
Keras: Error when downloading Fashion_MNIST Data,3,"1,733",2018-08-03
How to represent image label as a vector for MNIST classification with tanh() activator?,-1,135,2018-08-02
How to normalize training data for different activation functions?,0,"1,176",2018-08-02
Tensorflow Loss and accuracy error Neural Network,0,183,2018-07-31
Why does performance suffer when fitting a Random Forest model after reducing with PCA?,1,507,2018-07-29
Error while loading MNIST in Jupyter -> ConnectionResetError: [Errno 104] Connection reset by peer [duplicate],1,947,2018-07-28
TypeError: bad operand type for unary +: 'Variable' Tensorflow MNIST,0,366,2018-07-28
"ValueError: Error when checking input: expected dense_16_input to have 2 dimensions, but got array with shape (60000, 28, 28)",0,609,2018-07-27
Simple keras autoencoder with MNIST sample data not working,0,224,2018-07-25
TensorFlow - Recognize specific number from MNIST (such as a 7),0,131,2018-07-23
Why does this simple CNN suddenly fail?,0,47,2018-07-22
"Keras : Error when checking target: expected dense_1 to have shape (10,) but got array with shape (1,) - MNIST",0,"1,422",2018-07-21
How do I use tf.reshape()?,5,"8,705",2018-07-20
Loss Not changing: Backpropagation in Python 3.6 with MNIST Dataset,1,108,2018-07-16
Cannot get MNIST dataset through Tensorflow on Anaconda,0,691,2018-07-14
Gradient vanishiment in a simple fashion MNIST classification task,0,56,2018-07-13
Getting error in Keras while loading the model from load_model(),0,414,2018-07-11
Python: Error when loading MNIST data,2,"3,989",2018-07-09
Artificial Neural Network fails to recognize the image made by Paint,0,74,2018-07-09
Deskewing MNIST dataset images using minAreaRect() of opencv,4,451,2018-07-09
How do I select only a specific digit from the MNIST dataset provided by Keras?,5,"4,847",2018-07-06
unsigned int overflow error in converting image to MNIST format,0,126,2018-07-05
Importing MNIST dataset with Fortran,0,85,2018-07-04
Increasing Cost Value at end of each epoch,0,254,2018-07-02
loading EMNIST-letters dataset,2,"3,770",2018-07-01
keras mnist.load_data() is superslow and throw an error after some times,1,753,2018-06-29
Error is halting to a constant value in neural net for MNIST data,1,49,2018-06-28
"Different behavior with torch.mean(data, 0) and torch.mean(data) for vector",1,"2,037",2018-06-28
Extracting MNIST in tensorflow: zlib.error: Error -3 while decompressing data: invalid distance too far back,0,182,2018-06-27
shape not as expected for my array,0,25,2018-06-22
Low Accuracy On MNIST CNN with multiple GPUs,1,232,2018-06-21
AttributeError: 'builtin_function_or_method' object has no attribute 'requires_grad',3,"2,995",2018-06-20
TENSOR FLOW CNN MNIST EXAMPLE: HOW BATCH SIZE WORKS IN THE MODEL,0,487,2018-06-19
Tensorflow - NaN loss for handwriting recognition,0,238,2018-06-19
Tensorflow tutorial + How to extract classes and probability from generator object,0,224,2018-06-14
ResourceExhaustedError when trying to train with MNIST,-2,447,2018-06-13
Sharing GPU to multiple containers in Kubernetes or Fractional GPU Resource Request,0,"1,505",2018-06-13
Difference between training and testing accuracy+ Tensorflow tutorial,0,633,2018-06-12
How to print the value of the output Tensor in TensorFlow?,0,263,2018-06-11
Error: from tensorflow.examples.tutorials.mnist import input_data,6,"7,344",2018-06-11
Why my back propagation doesn't work ? (Trying to code a neural net with 2 layers from scratch for digit recognition),0,113,2018-06-11
Extend mnist database,1,403,2018-06-04
How to load MNIST via TensorFlow (including download)?,0,"10,242",2018-06-03
Neural Network With One Hidden Layer Cannot Be Trained,2,56,2018-06-03
how to show every class accuracy for every epoch in keras,2,612,2018-05-31
Tensorflow export estimators for prediction,1,693,2018-05-30
Changing shape of MNIST for tensorflow CNN,2,222,2018-05-27
Differing results for MNIST autoencoder due to different placement of activation function,2,139,2018-05-23
How to make prediction from a trained model of mnist using keras?,0,235,2018-05-22
Keras TF can't get score up on MNIST,0,31,2018-05-14
Splitting up digits in images,1,"1,387",2018-05-14
Tensorflow can't reconcile manually created model with the one using layers api,3,52,2018-05-13
How to use a portion of the data?,-1,115,2018-05-13
ModuleNotFoundError: No module named 'tensorflow.examples',5,"18,276",2018-05-13
Unable to get accuracy beyond 30% for MNIST expert example Tensorflow,0,23,2018-05-12
How to estimate the learning time of ML algorithms?,0,102,2018-05-10
Tensorflow save and load model/estimator,0,423,2018-05-06
Tensorflow - how to import MNIST database,2,353,2018-05-06
I'm getting a 0% accuracy for this keras neural network,0,773,2018-05-06
Tflearns .fit() method with numpy.ndarrays causing TypeError,0,20,2018-04-30
Downscale image for MNIST,3,448,2018-04-30
Pillow: How to show MNIST data?,2,658,2018-04-28
Restoring saved model,0,40,2018-04-28
How do I merge two trained neural network weight matrices into one?,8,"1,852",2018-04-23
MNIST - Vanilla Neural Network - Why Cost Function is Increasing?,0,112,2018-04-23
tf.argmax() returning unexpected results,1,264,2018-04-19
Training of Conv2D model stuck [MNIST dataset],0,59,2018-04-18
Trouble with fine tuning my neural network for digit recognition with SGD. I can't seem to get better than 87% on the test data,1,35,2018-04-17
Couldn't import input_data for 'MNIST' data set,0,688,2018-04-17
Understanding next step after saving TensorFlow model,0,64,2018-04-16
How can we import MNIST images instead of dataframe.?,1,929,2018-04-15
Tensorflow MNIST Sample: Code to Predict from SavedModel,0,111,2018-04-13
Preprocessing an image for MNIST OCR,5,"1,306",2018-04-12
MNIST Matplotlib: showing color,2,630,2018-04-12
Tensorflow MNIST Estimator: batch size affects the graph expected input?,6,554,2018-04-09
Python 3 - FileNotFoundError: [Errno 2] No such file or directory: '../data/mnist.pkl',1,"4,298",2018-04-09
Cannot print confusion matrix for model,0,784,2018-04-08
augment mnsit dataset tensorflow,0,96,2018-04-07
MNIST: Trying to obtain high accuracy,1,845,2018-04-06
TensorFlow freeze_graph: required positional argument ‘unused_args’,4,"2,032",2018-04-06
"MNIST IOerror, Datasets aren't loading using Tensorflow without GPU support",0,66,2018-04-04
Define variables to load MNIST images app,0,50,2018-04-02
Tensorflow returns too many predictions,2,105,2018-04-02
why does my Neural network not work with MNIST dataset?,1,108,2018-04-02
select random images from MNIST dataset,0,"1,803",2018-04-01
Where can I download the larger resolution MNIST database?,-1,267,2018-04-01
"Predictions using Tensorflow, MNIST",1,50,2018-03-31
Mnist data image and label mismatch,1,334,2018-03-31
Error importing mnist dataset from tensorflow and ssl certificate error anaconda,0,"3,728",2018-03-30
Test loss seems to be increased after 20 epochs,0,"1,505",2018-03-27
calculating gradient over biases in neural network backpropagation,1,157,2018-03-23
Dataset of MNIST not found from Tensorflow,0,266,2018-03-23
Reading MNIST Database,5,"2,416",2018-03-21
Feature and time steps in LSTM MNIST dataset,1,515,2018-03-19
Train MNIST with AlexNet,0,549,2018-03-15
how do i get probabilities for image recognition,1,97,2018-03-15
How to train a CNN properly to predict well on unseen data?,2,195,2018-03-12
Index Error - Python - EMNIST dataset,1,151,2018-03-12
Gradient Descent optimizer TensorFlow,0,465,2018-03-10
Tensorflow: Batching whole dataset (MNIST Tutorial),0,916,2018-03-09
Tensorflow download_and_convert_mnist_m.py No such file or directory: '~/dsn_data/mnist_m/mnist_m_train',-2,150,2018-03-08
Keras conv2d input shape error,0,922,2018-03-07
'rnd' error - scikit learn tutorial for multioutput classification,0,113,2018-03-05
Tensorflow data processing using UCI Dataset,0,362,2018-03-04
"expected conv2d_1_input to have shape (28, 28, 1) but got array with shape (1, 28, 28)",3,"7,415",2018-03-01
Why my ConvLSTM model can not predict?,1,566,2018-03-01
Error with tensorflow mnist.py code,0,257,2018-03-01
How could I feed a custom image into this model?,0,92,2018-03-01
How can I capture whats on the canvas on Tkinter to use on a Neural Network?,0,96,2018-02-28
I get the same wrong output every time I try to make single image predictions in the example tf.layers. What am I doing wrong?,0,516,2018-02-27
First training epoch is very slow,3,876,2018-02-27
Loading own dataset like MNIST images,-1,871,2018-02-26
Importing images like MNIST,0,138,2018-02-26
"ValueError: cannot reshape array of size 2322118 into shape (60000,784)",0,918,2018-02-25
How to get predictions for one image from the MNIST with TensorFlow?,2,"1,244",2018-02-25
"MNIST data - Cannot feed value of shape (1000, 784) for Tensor 'Placeholder:0', which has shape '(5500, 784)'",0,298,2018-02-25
Labeling Dataset for deep machine learning,0,"1,793",2018-02-24
Load the MNIST digit recognition dataset with R and see any results,0,587,2018-02-22
How to solve: “ValueError: Validation size should be between 0 and 0. Received: 5000.”?,2,379,2018-02-21
Error in the first step of running this example: TensorFlowOnSpark on a Spark Standalone cluster,1,181,2018-02-20
"MNIST with Tensorflow, ValueError",0,309,2018-02-19
Concatenate 2d list in python,-3,"1,861",2018-02-19
"expected dense_218_input to have 2 dimensions, but got array with shape (512, 28, 28, 1)",0,169,2018-02-18
classification mnist binary class,0,"1,011",2018-02-17
High training accuracy but low prediction performance for Tensorflow's official MNIST model,0,472,2018-02-17
Problems with high/low-endian integers while reading the MNIST dataset in java,0,120,2018-02-16
How to test a single image on tensorflow MNIST model?,-1,"1,037",2018-02-16
how to add another input to MNIST dataset [closed],-1,175,2018-02-15
GradientDescentOptimizer is giving less accuracy (~0.10) compared to AdamOptimizer(0.95) in convolutional neural net in Tensorflow,1,55,2018-02-07
MNIST-like issue. Convolutional Neural Network,1,91,2018-02-07
"MNIST dataset, what is this condition?",1,41,2018-02-03
Predicting self draw number with keras,1,112,2018-01-28
Show image from fetched data using openCV,-1,164,2018-01-28
Problems with PyTorch MLP when training the MNIST dataset retrieved from Keras,1,711,2018-01-27
ID3 classifier to classify MNIST handwritten digits dataset,1,87,2018-01-25
How MNIST really work?,2,349,2018-01-25
Simple Keras neural network isn't learning,3,"1,649",2018-01-22
Data type conversion error when running test on MNIST in Tensorflow,1,236,2018-01-21
Ran out of GPU memory when allocating 0 bytes,1,391,2018-01-20
Tensorflow model for OCR arabic,2,"3,722",2018-01-20
How to import pre-downloaded MNIST dataset from a specific directory or folder?,12,"26,600",2018-01-15
"ValueError: Cannot feed value of shape (100, 1) for Tensor 'Placeholder_1:0', which has shape '(?, 10)'",1,382,2018-01-14
Not understanding code used in TensorFlow MNIST guide,1,89,2018-01-14
Convolutional neural network outputting equal probabilities for all labels,1,522,2018-01-12
Predicting value for mnist data set on your own test images,0,264,2018-01-11
Unable to import data in matlab from a unlabelled file format,0,156,2018-01-10
i have trained MNIST with accuracy 99.2% but with wrong predictions,1,639,2018-01-09
Dense layer dimension error even after using flatten,1,142,2018-01-08
How to exclude a class from MNIST in TensorFlow?,1,752,2018-01-05
TensorFlow estimator number of classes does not change,3,929,2018-01-05
determine the Keras's Mnist input shape,2,"2,214",2017-12-31
Speed of Logistic Regression on MNIST with Tensorflow,0,459,2017-12-30
How to install 'mnistdigits' module?,0,56,2017-12-28
How to reduce weight's bit or change to lower bit's type in tensorflow by using MNIST?,3,"1,193",2017-12-27
Python MNIST Digit Data Testing Failure,2,118,2017-12-26
how to user tensorflow MNIST mode for inference,0,332,2017-12-22
Use mnist with tensorflow input_data but without downloading the dataset,0,736,2017-12-18
1-hidden layer neural network with rectified linear units,1,335,2017-12-17
How to do transfer learning for MNIST dataset?,6,"3,624",2017-12-17
How can i use my mnist trained model to predict an image,1,297,2017-12-16
"How can I get mnist data from DataSetlterator, DL4J in Android?",0,160,2017-12-15
index 11513 is out of bounds for axis 0 with size 10000,-1,"3,852",2017-12-15
Wrong predictions with own MNIST-like image data in trained CNN model,1,"1,629",2017-12-14
Why doesn't model.predict() work well on novel MNIST-like input?,0,62,2017-12-13
Reshape arrays from MNIST,0,"1,889",2017-12-08
Change number of classes of MNIST Tensorflow,1,535,2017-12-07
Python deep learning with theano the basic program of mnist,0,262,2017-12-06
"when using CNN ,to_categorical()wrong [closed]",-2,83,2017-12-06
CUDA_ERROR_LAUNCH_FAILED when running TensorFlow examples,0,678,2017-12-02
Using arrays as labels on MNIST data in chainer,1,109,2017-12-01
Tensorflow MNIST using csv: low accuracy,2,431,2017-12-01
Tensorflow gradients causing contractive autoencoder cost doesn't converge,0,650,2017-11-30
Structural idea for CNN with MNIST dataset,1,138,2017-11-29
Using my own data in tensorflow for neuralnetwork implementation,0,498,2017-11-29
Why do i get so bad accuracy in mnist digits recognition,0,196,2017-11-29
What is the difference between load_digits() and fetch_mldata(“MNIST Original”),3,"1,112",2017-11-29
Error ord() in python [closed],-1,154,2017-11-29
Implementing momentum weight update for neural network,0,633,2017-11-27
Implementing a tutorial for Tensorflow and SaaK Transform: Handwritten Digits Recognition,0,201,2017-11-26
"You must feed a value for placeholder tensor 'Placeholder' with dtype float and shape [?,784] for MNIST dataset",6,"5,428",2017-11-26
The performance of operation fusion using TensorFlow XLA-JIT on CPU backend,4,491,2017-11-24
Image of Mnist data Python - Error when displaying the image,0,503,2017-11-22
NotImplementedError: invalid type in assignment,0,172,2017-11-22
could not broadcast input array,0,657,2017-11-21
KeyError: “The name 'predictions/accuracy/Mean:0' refers to a Tensor which does not exist…”,2,668,2017-11-20
Can't load 'mnist-original' dataset using sklearn,4,"10,184",2017-11-16
MNIST Classification: low accuracy (10%) and no change in loss,0,418,2017-11-16
"ERROR: LoadError: Tensorflow error: Status: Incompatible shapes: [16] vs. [16,9]",1,27,2017-11-15
What is the key feature in MNIST Dataset that is used to classify images,-1,773,2017-11-14
MethodError: no method matching reduce_sum(::TensorFlow.Tensor{Float32}; reduction_indices=[2]),1,58,2017-11-13
python How to split train set by group subset each group dataset by %,-2,385,2017-11-13
SVM on MNIST data with PCA using tensorflow,1,"1,545",2017-11-10
Dataset of Russian handwriting characters,2,414,2017-11-08
Tensorflow MNIST tutorial code error,0,263,2017-11-08
Tensorflow MNIST classification on a trained model,0,256,2017-10-28
How to extract only characters from image?,5,"2,855",2017-10-27
Logistic regression in apache spark mllib - mnist,0,269,2017-10-25
Meaning of training loss and validation loss,1,339,2017-10-24
Tensorflow tf.matmul in MNIST tutorial,0,188,2017-10-23
run() got an unexpected keyword argument 'feed',0,658,2017-10-22
TensorFlow MNIST for Experts low accuracy,0,144,2017-10-21
Python SSL Certification Problems in Tensorflow,4,"1,505",2017-10-20
How to correctly implement backpropagation for machine learning the MNIST dataset?,4,"1,474",2017-10-20
how to change the format of the return value of 'mnist.load_data()' to 'mnist_train.csv' in Keras?,0,429,2017-10-20
Read emnist database in C#,1,448,2017-10-20
Aggregating output classes into one category in Theano/Keras,0,35,2017-10-18
Tensor Flow - using saved model won't return correct results,0,283,2017-10-17
TensorFlow Training CNN on Custom Images,0,940,2017-10-16
Is the torchvision MNIST loader not working properly or am I doing something wrong?,0,91,2017-10-15
TensorFlow: why use fp result y rather than ExponentialMovingAverage fp result average_y as cross_entropy's parameter?,1,38,2017-10-15
Best DNNClassifier Configuration for MNIST study in TensorFlow,0,"1,121",2017-10-13
(MNIST - GAN) Discriminator and Generator error dropping close to zero after first iteration,0,517,2017-10-13
"URLError<urlopen error [WinError 10054] in Tensorflow when run “mnist = input_data.read_data_sets(”MNIST_data/“, one_hot=True)”",0,457,2017-10-12
Neural Network MNIST,2,418,2017-10-09
NIST19: convert images into .csv (Python),1,405,2017-10-09
Spyder Proxy Settings,2,"5,945",2017-10-05
Why do I get “nan” for Loss when I implement MNIST tensorflow code to my dataset,0,307,2017-10-04
How to remove borders from images taken from document (like MNIST handwritten chars)?,2,681,2017-10-04
Making your own set of MNIST data (identical to MNIST format),5,"3,151",2017-10-03
fail to run program on anaconda prompt,0,75,2017-10-01
Handwriting Recognition of Floats using Convolutional Neural Network,1,131,2017-09-29
'Cannot interpret feed_dict key as Tensor: Can not convert a int into a Tensor' when using probabilities.eval?,1,"1,150",2017-09-24
"In TensorFlow, why a m*n matrix can add n * 1 matrix?",0,415,2017-09-21
"Python - TensorFlow/tf ValueError: Cannot feed value of shape (100, 784) for Tensor 'Placeholder:0', which has shape '(?, 28, 28, 1)'",0,891,2017-09-20
'ImportError: DLL load failed' when fetching MNIST original via sklearn,1,384,2017-09-18
tensorflow.python.framework.errors_impl.InvalidArgumentError: Incompatible shapes: [10] vs. [10000],0,385,2017-09-17
MNIST saving images from CSV using matplotlib,0,873,2017-09-17
Randomly augmenting images using Keras,4,593,2017-09-15
"Training on MNIST, detecting sequences of numbers?",0,864,2017-09-13
neural network for mnist keep guessing 1 digit,1,43,2017-09-13
Test a MNIST number,0,107,2017-09-12
I use CNN to classification MNIST with TensorFlow. But I want to read the dataset with TFRecordrs. However I only get 10% accuracy,-3,137,2017-09-07
python - Cropping an image of handwritten digit,2,951,2017-09-06
In tflearn how can I add bias at start for mnist based model,0,23,2017-09-05
modifying softmax function in tensorflow,0,467,2017-09-03
Logistic Regression implementation with MNIST - not converging?,2,"2,394",2017-08-30
InvalidArgumentError while coding MNIST tutorial,0,95,2017-08-29
Keras encoder - decoder for MNIST ->new images,0,284,2017-08-26
Reshaping and applying rotations to the MNIST dataset,1,"1,154",2017-08-25
Failed to get the value of tensor,2,54,2017-08-25
how to output loss variable of model in tensorflow?,0,52,2017-08-25
Session object not specified in Tensorflow MNIST tutorial,0,129,2017-08-25
All weights are all zero (not changing) in MNIST sample,1,499,2017-08-25
neural network - Predict MNIST digits only with one neuron in the output layer,1,294,2017-08-24
Failed to unpack MNIST data set using python3,0,500,2017-08-24
What image format are MNIST images?,0,"1,175",2017-08-22
Where do Tensorflow in Python store the MNIST data for its tutorial?,0,410,2017-08-22
Testing image on Tensorflow Mnist Model using checkpoints,2,815,2017-08-20
How to reshape csv file into matrix form for Digit Recognition Machine Learning,0,390,2017-08-19
Issues with implementing TensorFlow's MNIST example without feed_dict using a queue,0,91,2017-08-17
"How can I merge the train, test and validation set of mnist in tensorflow for AutoEncoder training?",0,688,2017-08-17
"When running “ python mnist_with_summaries.py ”, it has occurred the error",1,217,2017-08-17
Why (MNIST trained) model is not good at digits which not in the center of the picture,1,402,2017-08-08
prediction of MNIST hand-written digit classifier,3,533,2017-08-07
Tensorflow - Incompatible Shape,1,788,2017-08-03
How can I test the Deep MNIST for Experts code on a single image?,1,100,2017-08-02
Why does recognition rate drop after multiple online training epochs?,3,93,2017-08-01
MNIST tensorflow tutorial,0,168,2017-07-28
How can I improve this neural net over MNIST?,0,127,2017-07-28
What am I doing wrong reading in the MNIST data set?,1,"1,177",2017-07-27
Model in Tensorflow is not Working need review of the code not sure whats going Wrong,0,24,2017-07-26
Usage of SGDClassifier on MNIST,0,576,2017-07-24
Keras - Save image embedding of the mnist data set,10,"5,209",2017-07-23
"when I use tensorflow to implement a GAN, some value error",0,544,2017-07-22
tf.nn.conv2d does not work on my code. but tf.layer.conv2d does. want to know difference,-1,207,2017-07-21
my MNIST model gives me accuracy under 15%. It does not work well,0,113,2017-07-21
Tensorflow MNIST - accuracy of particular test image,0,378,2017-07-20
How can I invert BLACK and WHITE (or grayscale) images in tensorflow? (black <->white change),0,"1,803",2017-07-20
Pickle EOFError .pkl keras with python,1,324,2017-07-18
What's the purpose of “FLAGS” in tensorflow,4,"4,676",2017-07-18
Batch training uses sum of updates? or average of updates?,5,"1,169",2017-07-18
All Outputs Going to Zero MNIST NumPy Solution with Simple Neural Net,0,165,2017-07-15
Keras: Chance-level performance,0,80,2017-07-14
neural network for classification - generalization,0,47,2017-07-14
"tensorflow multi-gpu mnist example, loss does not decrease",0,426,2017-07-14
Read multiple integers (and save them in a file) with TensorFlow (Python),1,191,2017-07-12
Resize MNIST in Tensorflow,1,"2,973",2017-07-11
Tensorflow ValueError: Too many vaues to unpack (expected 2),2,"2,382",2017-07-10
TensorFlow Model Restore ValueError - At least two variables have the same name,2,"3,422",2017-07-08
TensorFlow example but with middle layer,0,124,2017-07-07
Python - Converting PNG/JPG image to best form for MNIST digit classification,2,"1,286",2017-07-07
"MNIST: x is just a placeholder , How is data from MNIST going into the placeholder x?",1,333,2017-07-06
How to centralize and resize digits using opencv?,2,"1,140",2017-07-04
How to get the value from each output-node during eval MNIST testdata in TensorFlow?,1,193,2017-07-03
"Testing image on MNIST model , Python TensorFlow",0,"1,484",2017-07-03
Loading MNIST dataset from Keras JS in node,0,279,2017-07-01
Classifying non-MNIST image after learning MNIST,3,879,2017-06-29
"How to get the same loss value, every time training a CNN (MNIST data set), with TensorFlow?",2,531,2017-06-27
Load MNIST Dataset in Sklearn-Friendly Format,0,667,2017-06-27
How to analyse and interpret features learned by a RBM?,1,33,2017-06-26
Error when reading data from TFRecord file using string_input_producer,0,492,2017-06-26
Tensorflow: assign multiple variable values in single run without recomputation of other expressions,2,"2,764",2017-06-24
How to define a fix sequence of MNIST training images with TensorFlow?,0,104,2017-06-23
Unable to generate accurate result from mnist dataset,0,80,2017-06-22
MNIST ValueError when checking target in Keras,0,538,2017-06-21
How to subset a MNIST dataset?,0,"1,400",2017-06-19
How to use neural nets to recognize handwritten digits,3,"2,646",2017-06-18
Why do we flatten the data before we feed it into tensorflow?,4,"2,138",2017-06-15
How to implement next_batch() function for custom data in python,0,"3,070",2017-06-15
Create Alexnet for mnist in tensorflow,2,"2,375",2017-06-14
How can I achieve better than 80% on the test set,-1,107,2017-06-09
"tensorflow, how to do tf.Print in mnist for ml beginners",0,317,2017-06-09
Cannot run keras,1,"1,038",2017-06-08
How to use a pretrained model with Tensorflow?,0,723,2017-06-02
Using MNIST TensorFlow example code for training a network with my own image dataset,2,732,2017-06-01
FailedPreconditionError when saving the model in Tensorflow,1,269,2017-05-31
ValueError: Can't handle mix of multilabel-indicator and binary Issue with GridSearchCV and KerasClassifier,1,584,2017-05-27
How to visualize loss and accuracy the best?,1,"1,988",2017-05-26
How to save trained model in tensorflow?,4,"4,848",2017-05-26
Does work Batch normalization when Batchnormalization=false to true in Matconvnet,0,101,2017-05-25
MNIST hidden layer intuitive understanding,0,195,2017-05-25
Tensorflow Slim restore model and predict,2,"3,562",2017-05-23
MNIST training error in for loop,-1,523,2017-05-22
MNIST attribute-error while loading dataset,1,"2,590",2017-05-22
Declaring a function to calculate activation of a layer | How does Tensorflow version work and mine doesn't?,-1,81,2017-05-21
Tensorflow - building a CNN model as described in the tutorial,0,151,2017-05-13
Tensorflow: Visualizing trained weights for linear classifier on MNIST dataset,1,481,2017-05-13
Tensorflow argmax() for TFLearn?,0,139,2017-05-11
MNIST handwritten digits dataset - an already decoded version?,3,382,2017-05-10
UnboundLocalError happened,0,135,2017-05-08
Tensorflow linear classifier not training,1,348,2017-05-07
Missing 1 required positional argument: 'test_y',0,"1,110",2017-05-07
"Dimensions must be equal, but are 64 and 32 for 'Conv2D_2' (op: 'Conv2D') with input shapes: [?,7,7,64], [5,5,32,64]",0,"2,791",2017-05-06
ImportError: No module named examples.tutorials.mnist,2,"11,045",2017-05-05
use tensorflow mnist can't recognize my number,1,190,2017-05-03
Having problems in loading MNIST database,0,962,2017-05-03
"ValueError: Cannot feed value of shape (64,) for Tensor 'Placeholder_1:0', which has shape '(?, 10)'",1,"9,396",2017-04-28
TensorFlow - Training accuracy not improving in MNIST data,1,734,2017-04-26
Tensorflow - assigning placeholders values into variables,1,"3,058",2017-04-26
Deploy and use LeNet on Matlab using MatCaffe,0,308,2017-04-26
TensorFlow MNIST DCGAN: how to set up the loss function?,0,"1,258",2017-04-25
Poor accuracy at mnist csv data in tensorflow,0,541,2017-04-25
Tensorflow model for OCR,16,"29,864",2017-04-25
Cannot set output dim of Conv2D in keras,0,666,2017-04-25
Tensorflow MNIST tutorial - Test Accuracy very low,3,906,2017-04-24
Deskew MNIST images,0,"1,556",2017-04-23
Adding more layers with TensorFlow Error,0,131,2017-04-22
Can't load mnist dataset on google cloud ml,0,369,2017-04-22
Getting terribly low accuracy when building my CNN for the mnist dataset,2,"1,132",2017-04-22
Error in neural network processing MNIST not descending,2,92,2017-04-21
Tensorflow weight initialization,13,"19,065",2017-04-19
Code error using MNIST example of deeplearning4j,0,433,2017-04-19
Tensorflow passing image to simple MNIST Data Model,1,615,2017-04-18
Reshaping Target Array size for 3DCNN on MNIST dataset - ValueError,0,"1,066",2017-04-17
Using a subset of the training data to find parameters,1,96,2017-04-15
convert 2D data.frame into 3D Array,0,"1,547",2017-04-09
Keras the simplest NN model: error in training.py with indices,1,766,2017-04-08
How to resize 28x28 pixels image to 20x20 pixels?,0,767,2017-04-07
MNIST handwritten digit recognition with Keras,2,421,2017-04-06
IOError for import MNIST datasets,1,819,2017-04-06
tensorflow mnist example accuracy does not increase,3,677,2017-04-05
Mnist recognition using keras,12,"1,220",2017-04-05
"TensorFlow ValueError: Variable does not exist, or was not created with tf.get_variable()",5,"8,462",2017-04-03
Getting weird values on predicting MNIST dataset,1,293,2017-04-02
What is the difference between image classification and image recognition (in the context of face recognition)?,0,"2,549",2017-04-01
How to concatenate numpy arrays into a specific shape?,0,402,2017-04-01
MNIST Tensorflow example,0,157,2017-03-31
Representing the learned weights of MNIST using Tensorflow graphically,3,"1,561",2017-03-27
why I can't get mnist datasets using scikit learn in python,0,772,2017-03-27
How do I test my own hand written digits or one of data from MNIST dataset using CLI,3,740,2017-03-26
Tensorflow with MNIST trained model always prints the wrong number,2,132,2017-03-25
Predict numbers with end-to-end system on concatenated MNIST images using Tensorflow,0,116,2017-03-24
Tensorflow - How to use my own image file after training,1,765,2017-03-23
Loss of Accuracy when adding a second hidden layer on MNIST dataset using Back propagation,0,121,2017-03-21
Trouble reading mnist with tensorflow,1,400,2017-03-21
What is the correct way to calculate error for MNIST,0,449,2017-03-21
Tensorflow - About mnist.train.next_batch(),2,"10,147",2017-03-20
"Tensorflow - Visualizing MNIST convolutional neural network, kernels never change",1,275,2017-03-20
Why does this line produce an error?,1,"1,567",2017-03-19
Handwritten mathematical operators Database,0,946,2017-03-18
Image normalization,0,551,2017-03-16
TensorFlow get accuracy of a single prediction,0,974,2017-03-16
Resize MNIST Data on Tensorflow,1,"2,047",2017-03-14
svm.SVC predict giving different results for digit recognition,0,169,2017-03-11
Error with tensorflow 1.0 mnist code,5,"3,220",2017-03-09
How can I generate a proper MNIST image?,0,"1,697",2017-02-26
Is there any way to only import the MNIST images with 0's and 1's?,0,78,2017-02-25
Where is the working directory?,0,888,2017-02-24
Tensorflow: Reading MNIST Data in Python 3.5,2,"1,119",2017-02-22
Display MNIST image using matplotlib [duplicate],8,"32,396",2017-02-20
"Same code on mnist from two different data sources, but very different results",1,69,2017-02-20
