Question,Votes,Views,Date
pytorch.load() dict object has not attribute 'features',0,222,2019-02-27
Compute coordinates from source images after stitching,8,893,2019-02-27
Arrows segmentations in an image,1,78,2019-02-27
Using timer to capture webcam images,0,825,2019-02-27
How to load images in the same folder in Pytorch?,0,534,2019-02-27
Why does converting two images to black and white produce two different results?,0,50,2019-02-27
Open cv join nearest Rect contours,2,739,2019-02-27
How can i use opencv to get product images from market leaflet?,0,52,2019-02-27
Using gaussian blur with zero size kernel?,1,134,2019-02-27
Choosing a margin for contrastive loss in a siamese network,2,"1,170",2019-02-26
Define an object and detect similar objects in the same picture,0,86,2019-02-26
caffe resnet50: I don't want resizing to 256 and cropping 224?,2,177,2019-02-26
Problems importing custom library in google colab,0,669,2019-02-26
Faster algorithms to detect an orange square platform than cv2.FindContours+convexHull?,0,86,2019-02-26
RuntimeError: _thnn_mse_loss_forward is not implemented for type torch.cuda.LongTensor,6,"3,905",2019-02-26
There is an unclear issue in scaling and subtracting an image using OpenCV 3 C++,1,47,2019-02-25
Face Landmarks and stabilization using optical flow,2,"1,616",2019-02-25
Error parsing text-format caffe.NetParameter: caffe.LayerParameter has no field named “upsample_param”,0,466,2019-02-25
Classifying images with very similar features belonging to different classes,5,183,2019-02-25
Lucas Kanade: How to calculate distance between tracked points,1,134,2019-02-24
Equal output values given for Multiclass Classification,0,53,2019-02-24
Why does the output contain only 2 values but not the displacement for the entire image?,2,86,2019-02-24
How to identify contours associated with my objects and find their geometric centroid,1,123,2019-02-24
What does scale mean in cv2.Sobel?,1,338,2019-02-24
how to find the template matching accuracy,0,714,2019-02-23
which CNN architecture is good for plant leaf disease detection?,1,106,2019-02-23
Removing high density noises from image using opencv in python,1,213,2019-02-23
Beginner in NLP,0,44,2019-02-22
I have this dataset on foged signature verification and I have no idea how to load the dataset,-1,24,2019-02-21
P5.js send request to Azure Custom Vision,1,49,2019-02-21
Pytorch resumes training after every training session,3,148,2019-02-21
Image transformation : converting an line to an arc,1,17,2019-02-21
How do i convert JSON VGG file annotations into YOLOv3 annotation format?,0,"1,072",2019-02-21
Gaussian Curve Calculation (C++),1,70,2019-02-20
Deep Conv Model number of parameters,-2,63,2019-02-20
CycleGAN for unpaired image to image translation,0,130,2019-02-20
Why is the learning rate already very small (1e-05) while the model convergences too fast?,0,79,2019-02-20
At what rate should I sample to make a dependent data stream independent?,0,21,2019-02-20
opencv feature matching with empty formular template,1,452,2019-02-19
ComputerVision API doesn't allow BlobURL with SAS Token,0,116,2019-02-19
How to change hair color to purple?,2,231,2019-02-19
HOG preprocessing normalization,0,155,2019-02-19
Deep learning - splitting the image dataset into train and test,0,482,2019-02-19
Adding more layers to tensorflow MNIST tutorial makes accuracy drop and sometimes accuracy remains constant over iteration for batch,0,37,2019-02-19
Detecting IDs from unique identifier in the image,0,112,2019-02-18
What does negative homoegenous coordinates signify?,1,45,2019-02-18
Why is labeling training data this way leading to bad object detection when re-training pre-trained models using the tensorflow object detection api?,0,293,2019-02-18
How to rotate coordinates taking into account that OpenCV adds black borders to the image when rotating with WarpAffine?,1,62,2019-02-18
Which pre-trained model works best for disaster classification,1,62,2019-02-18
Column-dependent bounds in torch.clamp,3,584,2019-02-17
What does cv2.cornerHarris return?,0,"1,403",2019-02-17
How to get class_to_idx map for Custom Dataset in Pytorch,0,831,2019-02-17
Get Response Headers from Angular HttpClient call Async method azure AI computer vision,0,385,2019-02-16
What does ksize and k mean in cornerHarris?,6,"1,173",2019-02-16
Computing grayscale images' standard deviation at each pixel,1,490,2019-02-15
"Measuring objects in a photo taken by calibrated cameras, knowing the size of a reference object in the photo",0,61,2019-02-15
My loss is “nan” and accuracy is “ 0.0000e+00 ” in Transfer learning: InceptionV3,1,"1,075",2019-02-15
"PIL , im.getdata() returning integers instead of tuples",1,544,2019-02-15
Not able to see images in darknet,0,270,2019-02-15
Looking for Google Vision API TypeScript definition file,0,459,2019-02-15
How to remove high frequency regions from a canny image?,1,128,2019-02-14
Xcode 10.0 OpenCV Cpp project does not read NSCameraDescription from info.plist,-1,49,2019-02-14
Reading xml and locating the rows in tiff file,0,33,2019-02-14
Get list of differences between contour and its convex hull,0,398,2019-02-14
Opencv - Ellipse Contour Not fitting correctly,1,612,2019-02-14
Improve image segmentation to create a closed contour surrounding my object,1,385,2019-02-13
vgg16: TypeError: __call__() missing 1 required positional argument: 'inputs',0,869,2019-02-13
Search for square inside array of points,2,62,2019-02-13
"Error when checking target: expected dense_8 to have shape (2,) but got array with shape (1,)",0,35,2019-02-13
How to detect computer/laptop's screen in an image?,1,104,2019-02-13
Fast image normalisation in python [closed],-1,778,2019-02-13
Mapping Histograms on the image,0,16,2019-02-13
Stitch two images using Homography transform - Transformed image cropped,0,943,2019-02-13
Error parsing text-format caffe.NetParameter: 54:17: Message type “caffe.ConvolutionParameter” has no field named “sparse_ratio”,1,102,2019-02-13
Pre-processed images for the CNN?,1,42,2019-02-13
'ImageDataGenerator' object has no attribute 'flow_from_dataframe',4,"3,295",2019-02-12
how can I perform cv2.imcode() faster?,0,75,2019-02-12
How to fix in cv.glmnet the Error of different rows?,0,42,2019-02-12
cross-reference multiple values in list that fall within specific deviation Vision OCR c#,0,36,2019-02-12
Endlessly turning webcam On and Off?,0,35,2019-02-12
Opencv fitellipse draws the wrong contour,0,358,2019-02-12
How to train Siamese network in Keras?,5,"1,358",2019-02-11
Bits needed to represent image-to-category mapping,0,556,2019-02-11
What machine learning method can I use to identify a color? [closed],-2,41,2019-02-11
Tensorboard does not show accuracy graph for Custom Object Detection,2,361,2019-02-11
Do i need to disable autofocus for a pose estimation app for iPad?,0,79,2019-02-10
Receiving error: AttributeError: module 'cv2.cv2' has no attribute 'CompareHist' when trying to call a openCV method,0,554,2019-02-10
Augmented Rreality - How is a local coordinate system defined (Vuforia-Unity),0,136,2019-02-10
Draw multiple rectangles in an image,0,"2,388",2019-02-09
How to find 2D image points corresponding to the 3D stereoscopic points,0,42,2019-02-09
Error trying to create sift - Module has no attribute - Python,0,118,2019-02-09
Finding object boundaries which are close to each other,2,186,2019-02-09
Getting edge of image at different level,0,89,2019-02-08
Using distortion co-efficients on a distorted image to un-distort,0,79,2019-02-08
Scale image by using 4 pixels average method in Python 3,0,182,2019-02-08
Rectangular Region Detection in OpenCV Python,0,244,2019-02-08
Tensorflow object detection API: How to isolate the backbone network?,1,238,2019-02-08
How to overlay mask on image and how to retain 2D points corresponding to mask value?,0,382,2019-02-07
"I am using Mac, can I install visual C++ 2015 redistribution? because after that I want to install opencv3",0,76,2019-02-07
Applying inverse transformation to a transformed image does not give original,3,65,2019-02-07
How to link the pose of two ArUco markers?,0,181,2019-02-06
How to process non-square frames from camera with CoreML?,0,56,2019-02-06
Have I implemented implemenation of learning rate finder correctly?,0,946,2019-02-06
Keras model for image classification makes same prediction,1,42,2019-02-06
"Feature matching metal object with SIFT, SURF, or ORB",2,262,2019-02-05
How to close large gaps in real life images?,0,66,2019-02-05
How to load image data from bcf files in Adobe VFR dataset mentioned in deepfont paper?,1,148,2019-02-05
Best way to parse screen shot of scrabble game to data structure?,0,36,2019-02-05
How does PyTorch handle labels when loading image/mask files for image segmentation?,1,"1,802",2019-02-05
Running OpenCV script on boot w/ RPi,-1,576,2019-02-04
How can I segment urine strip colors?,1,38,2019-02-04
How can you “cut” a contour out of an image with OpenCv?,1,210,2019-02-04
Crop area from image using Pillow in Python,3,766,2019-02-04
OpenCV.putext: only size-1 arrays problem,0,350,2019-02-04
SURF: How could we get the value of sigma from the keypoint radius,0,49,2019-02-04
Is it possible find the jacobian of inverse radial distortion (cv2.undistortPoints)?,0,59,2019-02-04
How to use concept of multiprocessing with Mask RCNN?,1,82,2019-02-04
How to generate separate bounding boxes for non-contiguous photo color mask areas,2,183,2019-02-03
Evaluating high level algorithm fitness to an embedded platform [closed],-2,75,2019-02-03
OpenCV create undistorted images from different perspectives,0,220,2019-02-03
Why does VideoCapture in OpenCV 4.0.1 not work in my Anaconda environment in Windows 10?,0,256,2019-02-03
How can I multiply binary image t rgb image in python?,0,510,2019-02-02
"tensor flow on gpu is slow, plus more questions",0,60,2019-02-02
Does applying noise reduction filters e.g. the Gaussian Filter make the images better for analysis?,0,56,2019-02-02
"How to improve performance net.forward() of cv2.dnn.readNetFromCaffe() , net.forward taking more time(7 to 10 seconds/frame) to give the result",0,"3,223",2019-02-02
Reading lower and upper threshold arrays when used with inRange,0,103,2019-02-01
How to get the output of certain layer of trained CNN model [Tensorflow],0,"2,145",2019-02-01
Predict bounding box only,2,296,2019-01-31
How to check if the labelled regions are the same in two images?,1,83,2019-01-31
Focal Loss in RetinaNet,1,573,2019-01-31
how to call opencv functions in tensorflow(python)?,0,447,2019-01-31
How to do Object Localization only to get bounding box details without classifying the object?,0,311,2019-01-30
How to use python to get the color sequence of a square?,1,53,2019-01-30
how to add ajax to django webpage,0,117,2019-01-30
OverflowError: signed integer is greater than maximum,2,"1,556",2019-01-29
how to fix this error of importing the tf package in pycharm,-1,33,2019-01-29
How to extract and recognize the vehicle plate number with Python?,2,"5,538",2019-01-29
Image augmentation options in config for Object detection and high loss value using SSD MobileNetv2,1,202,2019-01-29
Discrepancy in validation accuracy and validation loss during training,-1,224,2019-01-29
"How do I Draw a Path Travelled Line in OpenCV, Python for an Object Being Tracked",1,601,2019-01-28
Finding distinct center of 2 objects,0,82,2019-01-28
Point projection using cross-ratios goes completely wrong after certain threshold,0,87,2019-01-28
How to project a point cloud into a 2D image (like Matlab scatter3d does)?,0,353,2019-01-28
Preprocessing in image recognition,2,173,2019-01-28
Opencv - Extracting data from in-game images,-1,180,2019-01-27
Calculating center of an object in an image,2,768,2019-01-27
"installed face_recognition, but cannot import. (Python3.64)",1,"1,383",2019-01-27
Error while trying to detect color at center of circle,1,57,2019-01-27
Arbitrary Warping of Object Image Shapes,1,102,2019-01-26
Error using HoughCircles with 3-channel input,3,889,2019-01-26
How to mask or crop an image region after applying connected components,0,221,2019-01-26
Why does one circle go undetected by HoughCircles? How does minDist work?,5,110,2019-01-26
Should I use conv 3x3 in last convolutional layer for semantic segmentation?,1,97,2019-01-25
How could I judge if two photos are identical with some brightness difference,1,68,2019-01-24
"While training Mask RCNN using TensorFlow Object Detection API, what is the 'loss'?",2,626,2019-01-24
Requesting Guidance: What approach to follow to do Quality Control on small and thin metal ring shafts using Computer Vision?,1,92,2019-01-24
OpenCV Decompose Projection Matrix euler angle wrong direction?,0,817,2019-01-23
Adding text search to content based image retrieval (convnet),1,69,2019-01-23
Computer vision to read words/numbers on curved surface,1,31,2019-01-23
Training on large images with annotation files - alternatives?,0,33,2019-01-23
Draw a circle every second in a video,0,72,2019-01-23
How to save (write) a list of images from a dataset into a new folder - openCV Python?,0,416,2019-01-23
Which deep learning model to use for capturing minor features in a image?,0,70,2019-01-23
how to seprate black curve fromblack texts in opencv with python,0,40,2019-01-22
Keras: poor performance with ImageDataGenerator,2,676,2019-01-22
Where do I get image processing using python projects. Preferablly with a code since I am a newbie and I am trying my hands on image processing,0,38,2019-01-22
Surface Area Estimation Using OpenCV,0,215,2019-01-21
Modifying loss function faster rcnn detectron,2,268,2019-01-21
Handwritten Signature Verification,2,858,2019-01-21
Differences in filter2D implementation,0,93,2019-01-21
Connect multi usb cameras,2,93,2019-01-20
How to efficiently train a CNN model having large image dataset,-1,591,2019-01-20
ImportError: No module named 'torchvision.datasets.mnist',1,"3,448",2019-01-20
locate an opencv detection using pyautogui,0,834,2019-01-20
A computer vision algorithm to predict images from 2 images taken at different angles,2,40,2019-01-20
Which algorithm to use to segment out an object with grayscale similar to background?,0,61,2019-01-19
Unable to install dlib on python2,0,62,2019-01-19
How to automatically detect vandalism on traffic signs?,1,56,2019-01-19
Preprocessing images for OCR with Tesseract: Distinguishing between black on white and white on black text,0,320,2019-01-18
Python file write all the bounding box coordinates using OpenCV,1,"3,359",2019-01-18
How to relate detected keypoints after auto-focus,1,55,2019-01-17
3D point cloud reconstruction of a scene from 2 images,1,92,2019-01-17
Unable to detect usb camera,-1,171,2019-01-17
Cropping of Aligned face image in OpenCV,0,331,2019-01-17
Resources & approaches for detecting content-aware fill,0,131,2019-01-17
How to calibrate realsense D435 camera to use ORBSLAM2,0,642,2019-01-17
module 'cv2.ml' has no attribute 'dtree_create',1,315,2019-01-17
"ValueError: Cannot reshape a tensor with 150528 elements to shape [224,150528]",2,478,2019-01-16
How can I use weighted log_loss as SCORING function for linear_model.SGDClassifier?,2,358,2019-01-16
how to fix capsule training problem for a single class of MNIST dataset?,0,86,2019-01-16
classifying a set of images,1,45,2019-01-16
Using kalman filter for detecting collision,0,107,2019-01-16
How can I cut a green background with the foreground from the rest of the picture in Python?,0,908,2019-01-16
opencv face recognition false positives unknown category,0,225,2019-01-16
"Train Accuracy is very high, Validation accuracy is very high but the test set accuracy is very low",1,"1,160",2019-01-16
How to add padding to detected OCR bounding boxes?,0,385,2019-01-16
How to write a float32 picture to video file in OpenCV2?,0,161,2019-01-16
How to speed up the “ImageFolder” for ImageNet,3,947,2019-01-15
opencv how to use cascade on screen recorder,1,91,2019-01-15
OpenCV image shows weird glare after un-normalizing with * 255,0,84,2019-01-14
Distance between points in contours opencv,0,700,2019-01-14
How to run tensorflow session inside a default session?,4,"1,161",2019-01-14
Detecting a rectangular hole using PCL,1,297,2019-01-13
Uniformity of color and texture in image,1,348,2019-01-13
OpenCV2 imwrite is writing a black image,0,"1,382",2019-01-13
Checker Board and Pieces Detection OpenCV,1,77,2019-01-12
How to make a blur image into only several colors averagely? [duplicate],0,26,2019-01-12
Decrease noise while detecting lines from webcam,1,39,2019-01-12
module 'cv2.cv2' has no attribute 'face',0,"3,490",2019-01-12
How can I train dlib shape predictor using a very large training set,0,371,2019-01-12
How to use non probabilistic Hough lines?,0,34,2019-01-11
Stabilizing an object using environmental understanding,1,20,2019-01-11
Add 2 images together based on a mask,1,56,2019-01-11
Measure the thickness of irregular shape along the medial axis with Python,1,194,2019-01-11
I applied an inception model and my model has been savde but how do I avoid training the dataset again and agian?,0,40,2019-01-11
How to solve for translation only between two cameras given rotation matrix?,0,23,2019-01-11
Find Corner in image with low resolution (Checkerboard),-2,58,2019-01-11
How to exaggerate color differences with OpenCV?,0,188,2019-01-10
How do you calculate camera extrinsics of top left quarter of an image?,1,35,2019-01-10
Error: OpenCV 3.4.0 CUDA ORB feature detection,0,314,2019-01-10
Determine division line in text using openCV,2,80,2019-01-09
Highlighting specific text in an image using python,2,"2,364",2019-01-09
Automatic weight assignment - Unbalanced data in Keras and Confusion Matrix,0,63,2019-01-09
Why is ORB so much more computationally efficient that SURF and SIFT?,0,76,2019-01-09
openCv 4 Java HighGui.imshow,1,"1,055",2019-01-09
What numerical iterative algorithm is actually used in cv::undistortPoints()?,1,114,2019-01-09
Rectangle Detection in PCL,1,408,2019-01-08
LSTM object detection tensorflow,6,"1,349",2019-01-08
How to differentiate Passport and PAN card Scanned images in python,1,"1,157",2019-01-08
how to make/create ground truth image file for training Hyperspectral image data?,0,352,2019-01-08
Python Serialization with Append Support,0,109,2019-01-08
opencv-python : drawMatchesKnn() always return NULL,3,"2,261",2019-01-08
Expect FloatTensors but got LongTensors in MNIST-like task,2,492,2019-01-08
OpenFace CoreML model. No face detection,0,384,2019-01-07
ARCore Pose and Aruco estimatePoseSingleMarkers,6,698,2019-01-07
Find known object in picture (homography) scikit-image,0,122,2019-01-07
LoG filter on grayscale image saved as binary file,2,74,2019-01-06
run k-means on combination of SURF and SIFT descriptors in matlab,0,156,2019-01-06
How to translate X-axis correctly from VNFaceObservation boundingBox (Vision + ARKit),0,344,2019-01-06
"Given pixel label, draw a bounding box in python",0,"2,683",2019-01-05
Fine-tune a model with larger input size,0,451,2019-01-05
Recovering pose from 3D triangulated points,0,96,2019-01-04
Trying to pass an Image to the codefor further processing and got a Problem with the argparse in Python?,0,128,2019-01-04
How to fix IOAF code GPU errors while using ARKit2 & Vision (VNDetectFaceRectanglesRequest) on iPhone XS,2,581,2019-01-04
What's the minimum depth a stereo camera can “see”?,0,360,2019-01-04
Possible regression losses for object detection,1,95,2019-01-03
Why is my sobel filter output so bright when using separable kernels?,1,130,2019-01-02
How to use AlexNet with one channel,1,847,2019-01-01
Inconsistency in presence of third dimension of images,0,61,2019-01-01
Parameters of dlib shape predictor model,1,362,2019-01-01
Using TensorFlow Object Detection API with LSTM on a video,0,608,2018-12-31
Why is L2 regularization not added back into original loss function?,2,376,2018-12-30
Where to add kernal_regularizers in an U-net?,1,53,2018-12-30
How to convert image storage order from channel-height-width to height-width-channel?,-2,867,2018-12-29
How does Pytorch's “Fold” and “Unfold” work?,8,"8,808",2018-12-29
How to scan room contour data from a floor plan using OpenCV or deep learning?,5,588,2018-12-29
How can I put a degree symbol (º) on an OpenCv Video?,0,623,2018-12-29
Assertion failed in openCV mobilenet SSD forward function,0,306,2018-12-28
How can i add .png images modified with Pillow to an OpenCV Video?,1,"1,244",2018-12-28
"About autograd in pyorch, Adding new user-defined layers, how should I make its parameters update?",1,53,2018-12-28
Why add a small number on the bounding box?,0,38,2018-12-28
Merging neighboring connected components with different labels,2,119,2018-12-27
Jointly training custom model with Tensorflow Object Detection API,8,384,2018-12-27
YOLO3 can't run on GTX 2080 TI?,0,93,2018-12-27
Search an image in a repository of images using R,0,95,2018-12-27
Unet architecture on Carvana dataset,1,233,2018-12-27
Is it possible to perspectivetransform an ellipse into a circle?,-2,378,2018-12-27
What is wrong with my ROC curves when considering deep leaning approaches?,2,61,2018-12-27
Output vector for YOLO and sliding window algorithms,0,234,2018-12-26
execute a command on all images of all sub folders in bash,0,93,2018-12-26
How can I detect a throwing a ball gesture with JavaScript?,0,134,2018-12-26
Scraping web sites with computer vision,-1,562,2018-12-26
"which is the most suitable method for training among model.fit(), model.train_on_batch(), model.fit_generator()",2,137,2018-12-25
Have an error TypeError: Cannot convert a list containing a tensor of dtype <dtype: 'int32'> to <dtype: 'float32'>,1,"1,429",2018-12-25
Extracting a part of the convolutional neural network feature through application of a mask,2,55,2018-12-25
Deploying a Computer Vision pipeline using Kubeflow on Kubernetes,1,167,2018-12-25
Can we find relation/function between two vertical edge in Vertical Edge Detected Image?,0,36,2018-12-24
How to resize segmentation mask obtained from Deeplab v3?,1,684,2018-12-24
How to warp an image using deformed mesh,2,"2,392",2018-12-23
Use two Haar Cascade xml files with EmguCV detection and recognition,1,503,2018-12-23
How do I store an intermediate convolutional layer's result in tensorflow for later processing?,1,110,2018-12-23
How to get back the co-ordinate points corresponding to the intensity points obtained from a faster r-cnn object detection process?,1,35,2018-12-23
how to extract text from image after applying contouring,1,775,2018-12-22
Is there a way to see what's going wrong with a training session in Pytorch?,0,26,2018-12-21
OpenCV GrabCut doesn't update mask when on GC_INIT_WITH_MASK mode,1,279,2018-12-21
Thread inside a 'while True' loop,1,25,2018-12-20
focal length computation from vanishing points,0,32,2018-12-20
Non-Max suppression on circles,2,171,2018-12-20
Object detection using environment,5,116,2018-12-19
How to design back-end for a Computer Vision application,0,68,2018-12-19
Getting Rects from 2D Array of indices in opencv,0,35,2018-12-19
How can I tune the hough transform in MATLAB to detect more lines for checkerboard detection?,1,779,2018-12-19
Element-wise multiplication with Keras,6,"8,772",2018-12-19
Why will my python built exe program with appJar and Cxfreeze works automatically on some computer?,2,50,2018-12-19
Is there a thorough exploration of the effect of momentum on Stochastic Gradient Descent?,0,26,2018-12-18
Get peaks with the same height,0,39,2018-12-18
Vertical projection and horizontal projection,1,"1,053",2018-12-18
"RuntimeError: size mismatch m1: [a x b], m2: [c x d]",7,"4,913",2018-12-18
How do select the following area after Hough line transform? (opencv),0,60,2018-12-18
Confluent Kafka: Lag in Kafka Consumer when streaming a webcam feed,1,144,2018-12-17
How should i increase accuracy of face recognition using cnn?,0,108,2018-12-17
IndexError when iterating my dataset using Dataloader in PyTorch,0,"1,889",2018-12-17
Confusions regarding RetinaNet,6,"1,020",2018-12-17
Unexpected result of convolution operation,0,54,2018-12-16
Visualizing normal vectors,0,198,2018-12-15
tensorflow trained detection model works only on fixed position,2,72,2018-12-15
Different zooms in cropped image- LSTM image classification,0,27,2018-12-13
Trouble using transforms.FiveCrop()/TenCrop() in PyTorch,1,"1,517",2018-12-13
"Trained a model using ssd_inception_v2_coco, what do i do next? [closed]",0,76,2018-12-12
Performing Perspective transform when not all corners are visible python openCV,1,109,2018-12-12
How to drop/remove outliers from Numpy Array,0,773,2018-12-11
tf.losses.log_loss and tf.nn.softmax in Tensorflow and Pytorch,0,797,2018-12-11
CNN Using Images With Significant Size Differences,1,"1,669",2018-12-11
Will pytorch performs correctly with python calculate codes in net?,0,29,2018-12-11
Opencv MSER for colour and grayscale images,0,269,2018-12-11
How to add GPU computation for the CIFAR 10 pytorch Tutorial?,1,234,2018-12-11
OpenCV Panorama: TypeError: cannot unpack non-iterable NoneType object,0,"1,054",2018-12-10
How to solve equation with rotation and translation matrices?,0,65,2018-12-10
Sigmoid vs Softmax CrossEntropy on Object Detection,0,447,2018-12-10
How to remove moving objects to obtain background only?,2,460,2018-12-10
Google Cloud Vision to detect only one language,0,86,2018-12-10
How to draw filled contour from numpy array of points using cv2.drawContours?,0,598,2018-12-10
CNN architecture keras,0,51,2018-12-10
Gaussian noise is not covering the main image-Python,1,92,2018-12-10
How can you rectify cropped stereo images in OpenCV?,1,468,2018-12-10
"Running an old project of mine, but on a newer matlab version. Errors popping up with table() method. Did something change?",1,18,2018-12-10
prediction function for classifier using already calculated parameters in tensorflow,4,45,2018-12-09
How to build a CNN to correctly classify the edges of a quadrilateral?,1,64,2018-12-09
Matlab Image Blob Detection Using Recursive Flood Fill,0,213,2018-12-08
Speed up computation for Distance Transform on Image in Python,3,"1,894",2018-12-08
How to obtain affine transform with some points fixed? [duplicate],0,210,2018-12-07
What is wrong with metrics?,0,65,2018-12-07
Query for a specific label on an image?,0,29,2018-12-06
How to get the background from multiple images by removing moving objects?,3,"1,105",2018-12-06
What is the difference between UpSampling2D and Conv2DTranspose functions in keras?,26,"12,856",2018-12-06
ID card and wrapping it identification,-4,"2,784",2018-12-06
numpy loadtxt for 2D array,0,903,2018-12-06
Wrong values when squaring two RGB pixel values (OpenCV + Python),0,42,2018-12-06
iOS Using Vision in Real Time with ARKit inference performance degradation,1,240,2018-12-05
A basic query about Generative adversarial Models,1,29,2018-12-05
Is there a video format where the coloured video is three times the size of its grayscale version?,0,27,2018-12-04
image transformation by color,0,92,2018-12-04
TensorFlow Sigmoid Cross Entropy with Logits for 1D data,1,"1,070",2018-12-04
Size mismatch for fc.bias and fc.weight in PyTorch,2,"3,335",2018-12-04
Issue creating custom dataset in Pascal VOC format for SSD model,0,546,2018-12-04
Block scheme detection in text document,1,688,2018-12-03
Change array shape / pytorch preprocessing / python,0,305,2018-12-02
What is the fastest bounding box prediction algorithm?,0,44,2018-12-02
Image Classification Pytorch,0,153,2018-12-02
How can I do template matching in opencv with colour?,1,"1,514",2018-12-01
Calculating Color Moments,0,687,2018-12-01
"OpenCV DNN, Import .pb file from tensorflow Assertion Failed error: scaleMat.type() == CV_32FC1 in function 'populateNet'",2,280,2018-12-01
Converting Kinect depth map to RGB ground truth depth maps,1,316,2018-12-01
Issue with Tennis Ball Tracking,0,87,2018-12-01
Using OpenCV to Solve for Transform between non planar object Points and image points,5,290,2018-12-01
"Azure cognitive services - Computer vision working, Image moderation doesn't",0,37,2018-11-30
SIFT implemetion the returns a single vector for the entire image,0,40,2018-11-30
Inconsistent epipolar line when using cv2.computeCorrespondEpilines(),2,54,2018-11-30
Pytorch: Normalize Image data set,0,"2,605",2018-11-29
OpenCV won't properly write to output file (Python),2,782,2018-11-29
"How to use BERT in image caption tasks,such as im2txt,densecap",1,"1,088",2018-11-28
How convolution kernels are defined?,0,57,2018-11-28
Azure Face Api Pricing?,0,417,2018-11-27
TensorFlow: How to load images asynchronously for streaming video predictions in Python,0,57,2018-11-26
How to fill the gaps in letters after Canny edge detection,3,"1,508",2018-11-26
"Increasingly large, positive WGAN-GP loss",2,"2,531",2018-11-26
Creating a Tensorflow Model Based on Hough Lines,0,421,2018-11-25
Distinguish color of the digits in an image,1,52,2018-11-25
Python OpenCV search correspondences of 2 images with Harris Corner Detection,0,709,2018-11-24
Projecting KITTI velodyne to image produces a narrow strip,0,438,2018-11-24
unable to instal Mahotas python library,0,251,2018-11-24
"n-dimensional sliding window operation in python using gpu accelerated libraries, preferably Tensorflow?",0,259,2018-11-23
Passing video feed from Javascript to OpenCV in Python,3,"1,779",2018-11-23
extracting text information from a national id,0,666,2018-11-22
How to detect pipeline crack using Opencv and Python?,0,387,2018-11-22
Image dataset with ROI,0,77,2018-11-21
ValueError(“Tensor %s is not an element of this graph.” % obj),1,"1,222",2018-11-21
How can I create a pixel labelled image for Semantic Segmentation?,1,722,2018-11-21
Using local average color of image to reduce difference in lightning,1,694,2018-11-21
How to sweep a neural-network through an image with tensorflow?,1,109,2018-11-21
Getting a contiguous fragment (rectangle) of an image [duplicate],0,27,2018-11-20
Train a model to draw bounding boxes on certain objects in an image?,0,340,2018-11-20
How to correctly extract letters after cleaning the background of the image with opencv and python?,1,127,2018-11-20
Tensorflow Reshape error with custom pooling/unpooling layer,2,159,2018-11-20
Metric for evaluating predicted bounding boxes from semantic segmentation on an object level outside of training,0,185,2018-11-20
Optical character recognition - how it works?,1,74,2018-11-20
Watershed Segmentation excluding alone object?,5,584,2018-11-19
"Home surveillance, TensorFlow (+ OpenCV)",2,555,2018-11-19
How to load images for training a neural network in real time in Keras?,0,"1,088",2018-11-19
How to extract symbols from Image?,-4,329,2018-11-19
Semantic Segmentation to Bounding Boxes,1,729,2018-11-18
OpenCV DNN Face detector,1,"1,282",2018-11-18
2D image coordinate to 3D world coordinate using Depth Map,0,235,2018-11-17
Python: Failed loading language \'eng\' Tesseract couldn\'t load any languages,0,986,2018-11-16
"Python function didn't pass in, openCV",0,71,2018-11-16
Cmake for Intel OpenVino project complains about feature_defs and missing OpenVino extensions directory,2,300,2018-11-15
Intel movidius stick setup ldconfig igfxcmrt64.so is not a symbolic link,3,"1,029",2018-11-15
How can i pass capture image directly as a binary data for processing in API calling (Microsoft Cognitive Services) using Python,0,477,2018-11-15
Football field line detection,0,293,2018-11-15
Python: Detect camera shift angle comparing the reference image and live image taken from a camera,2,543,2018-11-15
How to install and run openpose?,3,"7,656",2018-11-14
How to find RGB value of a bounded region in an image using python?,-1,458,2018-11-14
Face bounding box for face landmark detection,1,153,2018-11-14
libavcodec 56 not found even though it is installed,0,"2,010",2018-11-14
How to generate cross section from the boundary of a 3D point cloud?,0,66,2018-11-14
estimation of the ground plane in pinhole camera model,0,85,2018-11-13
Different random weight initialization leading to different performances,-1,48,2018-11-13
TF Session graph is empty - Creating new tf graph from two imported graphs,0,527,2018-11-13
How to find the white pixels between two points in an edge image using matlab?,0,24,2018-11-13
How to ignore inner black contours in OpenCV python?,2,644,2018-11-13
Wireless camera for Convolutional Neural Networks,0,39,2018-11-13
calculating topdown/birds eye map from images with a sequence of poses,1,74,2018-11-13
pytorch RuntimeError: CUDA error: device-side assert triggered,2,"4,209",2018-11-12
Image manipulation in Matplotlib,2,250,2018-11-12
Problems creating depth images in Unity,0,93,2018-11-12
Weight only the negative or the positive samples in the class,0,260,2018-11-12
Multi-input Convolutional Neural Network for Images Classification,0,"1,224",2018-11-11
Xamarin Microsoft Oxford Vision problem with text recognize,0,47,2018-11-11
Gender Classification -VGG model,-2,167,2018-11-11
How to increase validation accuracy on medical images,1,294,2018-11-11
cv2.estimateRigidTransform with fullAffine=False,1,437,2018-11-10
kitti dataset camera projection matrix,1,"1,049",2018-11-09
Azure Cognitive Services - why don't i have access to service? (401 error),1,995,2018-11-09
Detect semi-transparent rectangular overlays on images,0,80,2018-11-08
Image Annotation for Large Dataset,0,170,2018-11-08
