Question,Votes,Views,Date
ROS Gazebo working example?,0,279,2016-07-06
Lego Mindstorm EV3 + Raspberry Pi or BrickPi or GoPiGo,1,336,2016-06-29
Disjoint Movement of Joints of Aldebaran Nao,-1,106,2016-06-29
Neural Network and RC Boat,1,79,2016-06-26
Reading external 2D Laser Scan Data in mrpt,0,200,2016-06-21
An animated shape run over known path,0,53,2016-06-15
why Backpropagation algorithm in neural nets stuck in local minima? [closed],-1,383,2016-06-14
Bluetooth to Android to Arduino communication: Is It possible?,0,106,2016-06-10
BAM(Bidirectional Associative Memory),0,559,2016-06-10
Python pip install qibuild exception then I installed pip yet.,0,276,2016-06-06
What are the uses of a tachometer in ground mobile robots?,0,125,2016-05-23
Changing Mavlink Message Rate ArduPilotMega,1,792,2016-05-23
Robotics Maze Representation in C [closed],2,110,2016-05-18
How to make multiple python programs communicate in this situation?,4,"2,197",2016-05-16
"How to map a house layout, room by room to be used for simple room to room navigation by a robot?",0,426,2016-05-12
"PID controller affect on a differential driving robot when the parameters (Kp, Ki, and Kd) are increased individually. [full Q written below]",0,465,2016-05-06
Do ground mobile robots need to know its location information if they're programmed to avoid obstacles using sonar sensors?,0,72,2016-05-04
Inverse-Kinematics: How to calculate angles for servos of a robotic arm to reach all possible points in a canvas?,0,640,2016-05-03
What is wrong with my Implementation of 4th Order runge kutta in python for nonholonomic constraints?,0,101,2016-05-01
How does this piece of code verify a checksum?,1,460,2016-04-30
Contour Detection in Opencv Python 2.7,2,"1,140",2016-04-27
Displaying battery percentage with arduino,0,"1,814",2016-04-26
Representing a maze,0,379,2016-04-26
How to receive data from Microsoft Kinect device?,-1,720,2016-04-24
Compare two lists of distances (floats) in python,0,579,2016-04-24
Using seperate threads to execute a sequence of timed events using Queue.Queue,0,205,2016-04-21
Robotics Square Grid Intersection Point,1,162,2016-04-21
What is the nPrecision parameter of RobotC displayLCDNumber?,0,45,2016-04-20
"How to manage a stream of 3,000 telemetry sensor data points per second?",0,81,2016-04-20
Looking for an algorithm for robot navigation [closed],2,532,2016-04-12
"Revolute joints jump out of frame - vrep, bullet engine",2,218,2016-04-11
Building robotlocomotion drake-distro,0,59,2016-03-31
How is the bug algorithm implemented on an obstacle avoidance robot using the Arduino platform?,-2,837,2016-03-31
Powershell with UiPath,3,"5,382",2016-03-17
Angle to a circle tangent line,2,241,2016-03-13
Single Core processor: Undesirable behaviour with Pthreads and OpenCV,0,101,2016-03-01
Kinect robotic arm detection,0,318,2016-03-01
How to use previous parameter from array in for loop,0,75,2016-02-26
SVG - Export of Points / Coordinates in Python,1,954,2016-02-17
Quadricopter + arduino+mpu6050(gyro+oscillo) +PID,-1,"1,413",2016-02-13
Error with too many initializers,-1,"2,454",2016-02-12
How to program ESC to increase/decrease PWM in increments,0,600,2016-02-11
Using OpenCV on raspberry pi for vision tracking FRC,1,"2,695",2016-02-04
Building an autonomous drone/quadcopter,-3,531,2016-01-25
CMUcam5 Pixy on Raspberry 2,0,481,2016-01-23
Robotics: distance in configuration space,1,364,2016-01-11
Tracking objects from camera; PID controlling; Parrot AR Drone 2,1,"3,673",2016-01-11
How to output time sensitive data from Node.js with too much going on in the thread?,0,57,2016-01-04
Arduino circuit not responding,0,59,2016-01-02
Use machine learning for simple robot control,3,"1,547",2016-01-02
How can I control a Python script continuously with key inputs?,0,658,2016-01-01
How can I control a Python script with key inputs?,0,244,2016-01-01
GUI Button hold down - tkinter,1,"12,223",2015-12-30
Wifi communication between Raspberry Pi 2 and BeagleBone Black,0,230,2015-12-29
Task Space Vs. Configuration Space [closed],2,594,2015-12-20
Tracking position and velocity using a kalman filter,6,"2,215",2015-12-15
Using an arraylist for a state machine,4,78,2015-12-14
How to train the neural network with small dataset or how to make huge dataset without human intervention?,0,616,2015-12-06
Getting started with machine vision and position feedback,0,151,2015-12-02
Raspberry Pi and a Arduino compatible Mini Luminance Light Sensor,0,79,2015-11-28
Map representation for localization,0,134,2015-11-12
Find pixel coordinates from real world using a Kinect,0,383,2015-10-31
Ratio of wheel diameter and wheel to wheel distance has any effect on alignment and desired heading of vehicle?,0,455,2015-10-29
What will be the best possible way to simulate the touch on the display screen?(without robot),1,155,2015-10-28
how to create a graph from captured image of maze,2,465,2015-10-22
How to make a robot to play a video game by Python in Mac OSX?,-3,308,2015-10-22
Advanced Line Follower Robot,0,844,2015-10-17
Qt creator - RS232 writing over serial to fast,0,737,2015-10-09
how does SLAM extract landmarks?,1,"1,536",2015-10-07
Foward/Inverse Kinematics Calculations 2-DOF python,1,964,2015-10-06
horizontal acceleration measurement in self-balancing 2-wheel vehicles?,0,78,2015-10-05
v-rep Bubble Rob tutorial issues,0,576,2015-09-29
How would I implement a particle filter for vision tracking?,3,284,2015-09-21
Trigger a relay with Java [closed],0,818,2015-09-20
Issue while connecting ESP8266 with Arduino Mega. It always says “Module have no response.”,0,"3,261",2015-09-18
Python script in Abaqus raises “TypeError: keyword error on mergeWire”,0,"1,929",2015-09-08
General Advice to Creating a C++ Robot Template,0,145,2015-09-06
Follow wall algorithm (with constant distance),0,505,2015-09-03
"what sensors, cameras, image algorithms should be used for tracking a path laid out in white tape",1,59,2015-08-31
interface with the computer in a motor vehicle using the .NET framework,0,44,2015-08-30
Finch robot programming,0,"2,460",2015-08-21
Autonomous robot location detection indoors,5,"1,032",2015-08-19
How to connect usb webcam to ev3?,1,"2,324",2015-08-17
How to multithread/multiprocess just one instance of a particular function in Python?,4,601,2015-08-15
How to send data to cloud from arduino uno?,0,"3,409",2015-08-14
Void function with two arguments but not both need to be used,1,65,2015-08-08
Navigating through a Maze using path-planning (Dijkstra),0,584,2015-07-25
Software to model mechanical linkages,0,551,2015-07-24
How do I create an Android app that allows me to control a robot fitted with raspberry pi?,1,573,2015-07-24
ROS - ROAR compile error on Ubuntu,0,273,2015-07-21
Run multiple functions simultaneously with pic16f877a using C,0,210,2015-07-19
Controlling two dc motors (on arduino) through c++ source code,0,503,2015-07-17
How to use usb_cam node on ROS?,1,"9,456",2015-07-11
How to activate gravity compensation at KUKA LBR iiwa,1,560,2015-07-09
Functional approaches to designing the discrete side of hybrid systems,7,96,2015-07-09
Software adjustement of LCD monitor brightness in Raspberry Pi,0,"1,014",2015-07-07
Image analysis technique to determine approximate change in view over a short period of time?,2,90,2015-07-04
Finding an optimized path using set of data,0,698,2015-06-27
Robotics: Homogenous Transformation Matrix for DH parameters,2,427,2015-06-23
Communicating between a PC and UR5 Universal Robotics Robot Arm using TCP/IP LabVIEW,2,"2,456",2015-06-18
Camera Calibration with OpenCV: Using the distortion and rotation-translation matrix,1,681,2015-06-17
Array connectivity map,0,104,2015-06-11
What computer language does Fisher Price use in their toy robots?,-1,167,2015-06-11
"Graph-SLAM when it uses only odometry information, will it still run? and what is the outcome?",0,131,2015-06-09
Arduino Making Spiral,0,430,2015-06-02
Render arbitrary CSG solid given boolean function?,1,747,2015-05-28
serial interfacing of 89s52 with Hyperterminal… getting garbage values,1,316,2015-05-21
Error libraries Raspbian with GoPiGo,3,656,2015-04-29
Building an Android app for ROS,0,312,2015-04-13
What main factors/features explain the high price of most industrial computer vision hardware? [closed],0,250,2015-04-13
How to tell if N circle intersect each other and in which point?,0,194,2015-04-09
Arduino Uno with Micro Maestro 24-ch Servo Controller Tutorial,-2,"1,314",2015-04-06
ROS Service and Message,0,"3,800",2015-04-05
Path planning algorithm for connected multi-robot system,1,102,2015-04-01
Send data to Arduino on keypress Raspberry Pi,0,903,2015-03-28
Adding an External Library to a cmake project,1,183,2015-03-27
Differential drive robots: converting wheel speeds to lin/ang velocities,0,"1,098",2015-03-24
Extended Kalman Filter - error in update step,0,451,2015-03-20
Need some tips which localization method to use for my NAO robot (robotic) [closed],-2,216,2015-03-19
Can somebody help explain RobotC Syntax?,-1,311,2015-03-11
Using stationary camera to track a moving object,0,320,2015-03-09
Raspberry Pi quadcopter thrashes at high speeds,0,392,2015-03-04
Suggestion on Robotic Localization,0,107,2015-02-27
How to find a path from source to target with obstacle avoidance,1,692,2015-02-25
Python bus between processes,1,140,2015-02-19
RobotC - Simple error from motors not being recognized,1,172,2015-02-13
Concave hulls/contours with opencv?,0,"1,556",2015-02-12
Is ROS (Robotic Operating System) compatible with all robots?,1,635,2015-02-03
FRC Java Mecanum Drive,1,"1,049",2015-02-02
Robotics Project based on slam algorithm [closed],1,"1,701",2015-01-20
On simulation of fixed-end robotic arms,2,831,2015-01-15
How to set PWN_ON high?,0,38,2015-01-13
Is it possible to measure depth of an image(JPEG/PNG),0,746,2014-12-25
Python Inverse Kinematics package,0,"9,407",2014-12-22
How to make a robot navigate a maze?,2,961,2014-12-11
How to move a robot a certain distance and still manage sensors?,0,"1,167",2014-12-10
3D Matrix in Simulink which can be 2D is not supported,0,256,2014-11-27
Robotics - Recursive function for fractal.,0,220,2014-11-14
iRobot Create - Playing two songs,0,"1,423",2014-11-13
"Newbie python script, odometry",-1,971,2014-11-10
Navigation of maze with a group (cluster) of robots,-1,71,2014-11-08
Haskell for Robotics [closed],4,824,2014-11-08
Scan Matching Algorithm giving wrong values for translation but right value for rotation,1,407,2014-10-21
Myro programming - Making robot stop when it sees and obstacle,0,"2,660",2014-10-12
“timeRemaining is not defined” error,0,284,2014-10-12
Matlab vpasolve numerical solver variable range,0,"1,214",2014-09-25
Calculate new point offset based on angle of rotation?,7,"5,379",2014-09-24
Line follower overshoot,-1,158,2014-09-21
Arduino+EasyVr works only when powered with USB,0,227,2014-09-18
Arduino IDE Unable to detect ZumoMotor.H ( PIXY PET ),0,836,2014-09-17
AR Drone over the internet,0,437,2014-09-16
Shortest Path algorithm in line follower robot (Maze solving),-3,"4,795",2014-09-15
Exit from Artoo,2,59,2014-09-15
Virtual Testing Environment for Drones [closed],6,870,2014-08-16
What is a better approach to have realtime loop and non realtime function at the same time,4,"1,218",2014-08-07
Using objects (that require a parameter) and their methods within another class,0,441,2014-08-07
Path planning and collision avoidance for multiple autonomous robots in static environment.,1,546,2014-07-28
Data structure for circular sector in robot vision,0,70,2014-07-13
"communicate with my raspberry PI, through my webserver",1,"1,084",2014-06-14
Factors to find weight painting formula for Auto-Rigging [closed],3,263,2014-06-11
Working of CCD algorithm for Inverse Kinematics,1,"1,690",2014-06-07
Using multi thread in Nao robot,0,532,2014-05-29
Robot Controller double click event not assigning value,0,105,2014-05-19
How to write a .sdf file in Gazebo 3D simulator for a robot arm with 3 revolute joints?,0,643,2014-05-19
How to determinate object position with openCV in the world coordinate,0,"2,330",2014-05-12
Angle estimation with mpu5060:,1,287,2014-05-08
How to upload c# code with Visual Studio to Arduino Mega,0,"1,999",2014-05-06
Finch obstacle sensors is not working in java,-1,766,2014-04-25
Offline algorithm for simplifying 2d maps,0,120,2014-04-24
Dynamically switch between programs Arduino,0,"1,961",2014-04-22
Basic continuous 2D map exploration ( with obstacles ) algorithms,1,"1,213",2014-04-21
Local path planning and obstacle avoidance using local vision,0,328,2014-04-15
"Roll, pitch, yaw calculation",4,"35,363",2014-04-11
"compute pitch, roll and yaw movement of an object in Matlab",0,683,2014-04-06
Are interrupts the right thing to use for my robot?,0,817,2014-03-31
Robotics: Want MicroC Pro PIC Sample Code? [closed],-1,180,2014-03-27
NXT bluetooth pairing always failed,-1,"1,181",2014-02-25
"distance measuring from ultrasonic sensor, variable overflow",0,247,2014-02-24
Robotic Arm Controlled via Python [closed],-3,960,2014-02-24
quadrotor accelerometer unstable,0,216,2014-02-19
BeagleBone Black as external processing unit for Robotics,0,162,2014-02-17
VAL language and velocity control of industrial robot,2,"1,569",2014-02-16
database for robot in labyrinth,0,135,2014-02-16
Get distance from kinect depth image using ubuntu 12.04 LTS and opencv,0,"1,368",2014-02-13
Is there any Arduino Virtual Simulator for Desktop PC?,0,"4,586",2014-02-13
How to measure distance at angle in image python,2,"1,091",2014-02-13
Simplecv and openkinect blob detection issues,1,"1,608",2014-02-05
Monte-Carlo localization for mobile-robot,0,700,2014-01-21
Find all polygons formed by intersections of lines,0,177,2014-01-17
Quadcopter PID controller,4,"3,861",2014-01-13
Entegrating existing .mfile to the .mdl simulink,-1,297,2014-01-11
UAV simulation in MATLAB for target tracking,0,907,2014-01-11
How to entegrate existing .m file into the simulink .mdl file,2,"1,123",2014-01-10
real time object detection based on color in opencv and python,2,"6,052",2014-01-08
Javascript realtime user code execution in WebWorker,1,572,2014-01-04
KRL: Length of an array,3,"2,256",2014-01-03
Unable to receive data from serial port,0,"1,431",2013-12-31
How to bind a keypress to a button in Tkinter,1,"14,937",2013-12-30
C++ 2D Vector setting a position within the vector,1,984,2013-12-22
Update Oxyplot C# WPF on demand,0,"3,827",2013-12-13
call of overloaded write(int) is ambiguous,1,"18,497",2013-12-10
Teachable Robotic Arm coding error,1,344,2013-12-06
Which robotic simulation tool fits my need [closed],0,97,2013-11-23
RobotC - Programming an Elevator,4,"10,198",2013-11-09
RQ-HUNO startup,0,227,2013-11-07
mobile robotic (e-puck) programming (c language),2,757,2013-11-04
Path planning and Obstacle avoidance algorithms,0,"2,134",2013-10-16
"Find new coordinate (x', y') given (x, y) , theta, and velocity?",0,927,2013-10-13
Reading output data from a mouse driver,1,"1,305",2013-10-04
Artificial Intelligence programming in Python for a robot [closed],-2,"1,088",2013-09-28
Zero Robotics movement code isn't working,-2,913,2013-09-27
obstacle avoidance implementation in matlab,1,"2,586",2013-09-26
python sockets: make sure that TCP packets are send before closing connection,4,620,2013-09-18
"How to detect only single color such as Red, Blue or Green from an image using Java or Processing?",1,"1,324",2013-09-01
How to represent N E S W orientation in OOP?,2,102,2013-08-13
Unable to run new .cfg on PlayerStage,1,126,2013-08-13
break does not seem to return to previous loop,-1,126,2013-08-13
How to correctly compute direct kinematics for a delta robot?,6,"14,096",2013-08-10
How to determine the parameter alpha of a Complementary Filter?,2,"1,910",2013-08-07
How do I control power output with a program,0,"1,061",2013-07-31
Threading in C# and library that does not work,0,41,2013-07-30
Getting My Hands on Something New [closed],-1,125,2013-07-29
Testing DSS service from C# application,1,137,2013-07-25
Hardware to Software incorporation/interaction [closed],0,181,2013-07-18
tracking the robot from the overhead cam,2,999,2013-07-18
iRobot Create not responding to commands,1,689,2013-07-16
Controlling a robot through a webpage,0,390,2013-07-12
How do I run the OpenGrasp Robot Editor with Blender on Mac OS X?,0,217,2013-06-20
Any alternatives to libhand?,1,427,2013-06-14
AI: Partial Unification in Open-World Reference Resolution,2,123,2013-06-13
Should I use TCP or UDP packets to control a UAV?,1,"1,206",2013-06-06
Java Android DC Audio Out,0,609,2013-06-05
Movement of a surgical robot's arm OpenGL,0,948,2013-05-12
Player stage commands,-3,247,2013-05-08
Swig Python/C Pointer in struct to another struct,0,706,2013-05-07
Initializing Objects and assign it to no pointer variables,0,258,2013-05-06
Python Flask running background functions returning values,1,401,2013-05-06
Irobot Create encoders in ROS,1,336,2013-05-03
NXT - Tortoise and Hare - follow moving object - Theoretical,0,489,2013-04-27
"Object distance to camera, using opencv",3,"6,876",2013-04-27
Random Config Generation for RRT,1,353,2013-04-09
Trying to filter (tons of) noise from accelerometers and gyroscopes,5,"3,444",2013-04-02
How to normalize fitness scores? [closed],2,"1,424",2013-03-31
Ruby robotic control,4,647,2013-03-28
Retrieve 3 Euler angles from 2 Vector3D,1,"1,304",2013-03-25
Embedded Systems Bit Count,1,272,2013-03-21
"Algorithm, tool or technique to represent 3D probability density functions on space",3,482,2013-03-19
Real time programming in C++,-4,"2,354",2013-03-10
Determining Joint Rotations in Gazebo using KDL,1,581,2013-02-25
Using an Arduino Motor Shield in conjunction a Bluetooth Shield,1,"1,808",2013-02-25
Pathfinding with teleporters,5,"1,516",2013-02-24
Which language is ideal for robotics [closed],10,"16,865",2013-02-22
Good Pre-Built Stereo Camera and Robot Vehicle Suggestion [closed],0,"1,170",2013-02-18
Looking for a robot arm simulator [closed],4,"4,280",2013-02-17
Pioneer 3d sonar sensor model parameter,1,460,2013-02-16
How to put and use two different values in buffer in C?,1,254,2013-02-13
How to properly set projection and modelview matrices in OpenGL using camera parameters,3,"1,280",2013-02-11
What are some popular Robotics APIs/Frameworks,2,124,2013-02-06
How to change this while loop to a for loop in C?,-4,542,2013-02-01
"Making a half-elliptical path in MATLAB from three input points through 3D space, to be fed into Visual Studio and ultimately a robotic arm",4,356,2013-01-24
"Describing nonlinear transformation between two images, using homography",7,"1,779",2013-01-18
Can I use a Kinect to track a robot on a 8'x6' wall? [closed],0,144,2013-01-16
Find Distance between barcode and camera?,2,536,2013-01-10
frisbee trajectory [closed],1,547,2013-01-08
how to find shapes that are slightly elongated oval / rectangle with curved corners / sometimes sector of a circle?,0,"1,522",2012-12-27
how to recognise a zebra crossing from top view using opencv?,3,"1,907",2012-12-26
Guiding a Quadrotor Towards a Waypoint,0,124,2012-12-24
how to reprogram an old computer rom and use it as rom memory for another task?,2,"1,159",2012-12-22
"Robot Middleware (OpenRTM, OROCOS, RSCA, ASEBA etc.) support port to an RTOS(Micrium, QNX, Keil, FreeRTOS?",0,678,2012-12-10
Using MPU6050 accelerometer/gyroscope module,1,"17,467",2012-12-08
"overview of algorithms for AI, navigation, mapping, pathfinding",1,413,2012-11-26
What is the purpose of calibrating in OpenCV?,2,297,2012-11-20
Robot Operating System ROS book [closed],0,"3,412",2012-11-16
How to attach a 3-pin switch to Arduino Uno? [closed],-1,"5,341",2012-11-05
Using encoders and robotc to map a line circuit,1,464,2012-11-01
question about camshiftdemo.c,1,459,2012-10-22
Controlling the speed of motors using Arduino Uno without using analogWrite?,0,"1,107",2012-10-03
Encrypted protocol for controlling robot via internet?,0,67,2012-09-25
AI Snake BFS Issue,2,765,2012-09-24
"Is it worth to learn Ada instead of another languages [c++, c#]?",19,"21,078",2012-09-17
Which programming paradigm to use?,9,"5,034",2012-09-16
LabVIEW robotics with Pioneer P3DX,0,261,2012-08-29
Hardware to use for 3D Depth Perception,5,"1,398",2012-08-28
Why this program does not work? [closed],-1,298,2012-08-28
Using C Libraries for C++ Programs,42,"63,166",2012-08-22
Problems making Carmen Robotics toolkit in Fedora,0,181,2012-08-20
Android incoming http request port redirection,0,261,2012-08-15
Speech Precognition and Do some action with hardware,0,206,2012-08-04
Distance and Angle robot control,1,"1,958",2012-08-03
iPhone - Any examples of communicating with an Arduino board using Bluetooth?,1,"5,341",2012-08-02
iPhone MapKit is it possible to map coordinates from a series of touches?,1,759,2012-08-02
Opencv library using a STM32F407VGT6 ARM M4 PLATFORM,0,"2,023",2012-07-30
Computing a matrix which transforms a quadrangle to another quadrangle in 2D,5,"4,937",2012-07-30
Computer Vision/Image Processing frameworks,-1,"3,518",2012-07-25
Voice and face recognition libraries for .Net Gadgeteer,2,466,2012-07-20
detecting lump region in a 2D array,3,347,2012-07-11
Setting Ros package path,0,"4,248",2012-07-04
"Robotic simulator with haptic, proprioceptive, force/torque, joint sensors",0,289,2012-07-02
C++ Inverse Kinematic Algorithm / library which includes method for IK when position of several nodes in chain known,5,"1,547",2012-06-15
iPhone Robotics Visual-SLAM algorithm implementation,3,"1,051",2012-06-14
Controling Robotics locomotives using android and GPS,1,"1,114",2012-05-27
How to calc a cyclic arc through 3 points and parameterize it 0..1 in 3d,4,"2,735",2012-05-11
"python and ctypes cdll, not getting expected return from function",3,"2,367",2012-05-11
How to check collisions on x-y axis,4,760,2012-05-05
What is * in AT command?,1,127,2012-05-05
Open source machine vision code to locate a human in a room [closed],1,438,2012-05-05
Manipulator/camera calibration issue (linear algebra oriented),0,287,2012-05-02
iPad Camera Connection Kit to Talk to Non-Storage USB Devices?,3,"1,733",2012-04-26
Player does not properly get odometry data for Create in multithreaded application,0,213,2012-04-17
vehicle's obstacle avoidance sensor,2,813,2012-04-09
Robot Motion in Python,5,956,2012-04-07
Robot programming using Microc in pic 16f877a,0,629,2012-04-01
What AI is best for learning an area,0,192,2012-03-29
having trouble with winavr gcc in eclipse c/c++,0,435,2012-03-27
Compute the maximum-coverage path in an Occupancy Grid,2,310,2012-03-27
Is there a special type of multivariate  regression for multiple-parameter predictions?,4,"1,079",2012-03-14
Issue regarding practical approach on machine learning/computer vision fields,4,453,2012-03-08
Referencing objects through a tcp/ip connection - for robotics,0,213,2012-03-02
parallel programming for robot control,0,469,2012-02-28
How to get a picture from a kinect with labview,0,845,2012-02-18
Associate file format with my program (Java),2,"1,721",2012-02-17
How to write multi threaded testcases in robotium,2,239,2012-02-16
What machine learning algorithm is appropriate for shooting basketballs?,1,320,2012-02-13
Efficiently rendering an Occupancy Grid in Java Swing,1,"1,866",2012-02-12
Microsoft Robotics studio,1,337,2012-01-30
computing the shortest distance of a maze with the boe-bot in Pbasic,0,"1,096",2012-01-27
I am designing a Java Robot? [closed],2,212,2012-01-17
Robotics Club Programming Portion,2,352,2012-01-10
Panda3d Robotics,3,686,2011-12-15
Which bar code type is the most robust when used with mobile machine vision and a tool like OpenCV?,4,"1,302",2011-12-10
Mindstorm NXT Programming Loop Exit Conditions,3,"9,451",2011-12-01
Monte Carlo Localization example,2,"1,568",2011-11-24
Convert position to Encoder Ticks for a differential drive robot,0,695,2011-11-17
Unit-testing code with unpredictable external dependencies,6,342,2011-11-02
iterative lengthening pseudo code for traversal of all the nodes,1,"2,752",2011-10-22
Programming Artificial Intelligence in Robots/Autonomous Robots,1,"1,730",2011-10-19
What is the right RTOS for a humanoid robot? [closed],8,"7,336",2011-10-18
Roomba not responding to roombacomm,0,308,2011-10-13
Wavefront algorithm for area coverage,2,"2,464",2011-10-09
Obstacle avoidance using 2 fixed cameras on a robot,5,"1,648",2011-09-24
Localization using ultrasonic sensors,4,"4,706",2011-09-23
Quadrotor Target-Tracking Flight Pattern,0,564,2011-09-08
Neural Networks for Mobile Robot Navigation [closed],0,299,2011-08-31
Urbi “switch” statement error,1,82,2011-08-25
Steering behaviours accounting for the mass of the agent,1,138,2011-08-16
Problematic Parallel Distributive Processing using Python Libraries or any language,2,189,2011-08-12
Would Arduino be the most viable language to support the construction of a human-like robot? [closed],0,200,2011-08-10
Book with vslam [closed],3,389,2011-07-21
principle point in camera matrix ( programming issue),4,"6,495",2011-07-12
ROS on Android Phone,1,742,2011-07-11
Obstacle avoidance with stereo vision,8,"5,425",2011-07-10
Determining the duration of a frequency and the magnitude,2,107,2011-07-08
A Question on Omnidirectional Control,1,86,2011-07-08
opencv floor detection by segmentation,3,"6,281",2011-07-07
Looking for ways for a robot to locate itself in the house,47,"17,104",2011-06-29
How to understand where robot is in the space by 2 images,0,166,2011-06-26
OpenCV based Labyrinth Maze solver,2,"1,807",2011-06-24
Webots: ImportError: DLL load failed: The specific module could not be found,1,"1,041",2011-06-21
Pros. and Cons. of each SLAM Algorithm and Which is the best? [closed],2,339,2011-06-19
"Microcontroller with WiFi, camera, Bluetooth [closed]",1,"3,990",2011-06-13
LRF (laser rangefinder) sensor data help,1,288,2011-05-30
Real time live streaming with an iPhone for robotics,1,628,2011-05-26
iphone/ipad: create a remote control freature,1,638,2011-05-18
What do you think about Mobile Robotics Programming Toolkit?,2,350,2011-05-15
Finding path obstacles in a 2D image,3,"2,289",2011-05-15
Microcontroller choice and programming for Robot [closed],2,634,2011-05-01
General Advice - Robotics / AI,0,349,2011-04-23
API for controlling the OWI-535 robot arm,3,"1,870",2011-04-17
Is it a good idea to use a single-board-computer in a UAV robot?,0,417,2011-04-10
Compass: from 359 to 0 degrees,6,843,2011-04-05
Tegra based robotics platform,0,212,2011-04-04
Get Java on Roomba ( Robotics ),1,"1,412",2011-04-02
Best 3D library to model robotic motion [closed],3,"2,784",2011-03-31
C# Robotics platform (i.e. “human sized robot”),7,"2,161",2011-03-27
Qt debugging error: “while parsing target library list: not well-formed (invalid token)”,0,"2,363",2011-03-25
The I in Proportional Integral Derivative [closed],2,365,2011-03-20
Robot exploration algorithm,21,"7,628",2011-03-19
"Modelling a robotic arm motion in 3D, ideas?",2,"2,549",2011-03-13
Full memory barrier and ExclusiveReceiverGroup,0,174,2011-02-27
Binary Image Corner Detection,1,"1,691",2011-02-23
Double pid loop,3,"2,019",2011-02-12
C or C++ for a Robot?,18,"4,291",2011-02-11
Why do I receive a SIGSEGV signal while using the Aria robotics API?,2,"1,152",2011-02-03
Robotic Applications In Erlang,12,"2,243",2011-01-25
Can I get Erlang OTP behaviors in C Nodes?,3,305,2011-01-20
robot programming with lisp?,16,"5,454",2011-01-16
how can i perform discrete integration of gyroscope data?,1,"4,634",2011-01-11
Best practices in Python for handling external exceptions (do I use raise?),2,798,2010-12-29
"Light weight, behavior driven multi-agent robot simulator?",2,320,2010-12-18
"Does a wireless robot, or even robot sensors exist that I can control or read via command line or curl?",0,167,2010-12-03
Money Counting Machine [closed],0,578,2010-11-22
iRobot Create not returning sensor data,0,510,2010-11-21
c++ or java for robotics [closed],2,"4,773",2010-11-19
Are there any UAV simulation environments? [closed],3,"1,605",2010-11-13
Can I implement potential field/depth first method for obstacle avoidance using boost graph?,4,"1,152",2010-11-13
CeeBot : getting robot tilt,2,212,2010-11-05
Can I use matlab to program a remote control car? [closed],2,"2,470",2010-11-02
What to study to get into robotics? [closed],30,"80,805",2010-10-31
Are there any good tutorials on performing optical flow transforms for a sequence of still images? [closed],1,245,2010-10-28
Opinion for a suitable programming language for Neural Network brain of a Robot? [closed],11,"4,830",2010-10-20
Drive Sequence for Sanyo B00224 Stepper Motor,0,819,2010-10-13
Help me choose a topic for my graduation thesis with NAO,6,"1,646",2010-10-01
How to control a kiwi drive robot?,8,"4,715",2010-09-20
"Writing Hardware Drivers, APIs, and Services",0,123,2010-09-14
How to control multiple robots through PC using Serial communication?,1,"1,229",2010-09-10
How to demo examples of embeded systems?,2,540,2010-09-09
Deciding on the covariance for a Kalman Filter matrixes,5,439,2010-09-03
Accounting for misalignment of wheels in diff drive odometry,3,389,2010-09-01
How to show effectiveness of Erlang for programming Robots?,4,722,2010-08-21
Where can I find C/C++ Linux API's for robotics? [closed],0,600,2010-08-07
Where to begin with programming for robotics? [closed],32,"33,220",2010-07-30
Player/Stage- robot is not moving in simulaion?,0,"1,328",2010-07-25
Distance travelled by a robot using Optical Flow,0,497,2010-07-06
"Robot, stereo vision, driving around and AForge",4,695,2010-06-30
AI Behavior Decision making,4,508,2010-06-19
Finding distance travelled by robot using Optical Flow,1,"3,001",2010-06-18
What techniques exist for the software-driven locomotion of a bipedal robot?,8,650,2010-06-18
"How to use CCR, DSS, VPL (aka Microsoft Robotics Development Studio) outside robotics? [closed]",5,"1,140",2010-06-12
How to run Erlang based robot? Is it possible to convert it into .hex and run over microcontroller?,6,"1,206",2010-06-11
How to make my robot move in a rectangular path along the black tape?,4,"4,932",2010-06-11
Guiding a Robot Through a Path,11,"2,809",2010-05-25
Find location using only distance and bearing?,11,"1,662",2010-05-12
Why is this class re-initialized every time?,2,220,2010-05-07
Representing robot's elbow angle in 3-D,0,417,2010-05-07
Potential field method : Real Robots,5,"2,994",2010-05-04
Rotation Matrix calculates by column not by row,2,"1,400",2010-05-03
C# Robotics / Hardware,9,"3,004",2010-04-29
Best programming aids for a quadriplegic programmer,125,"4,427",2010-04-26
Remote control wireless devices by phones/pc and others,1,219,2010-04-20
Ever used Pyro? (Python Robotics),4,891,2010-04-16
2D Inverse Kinematics Implementation,9,"6,411",2010-04-12
I am trying to have a wall follow robot but there are errors on the names not being declared in my scope I need help,0,415,2010-03-30
"Microsoft Robotics Studio, simple simulation",2,"1,482",2010-03-22
Robot Simulation in Java,6,"3,227",2010-02-24
XML Dialect for scripting robot tasks,0,210,2010-02-17
How to avoid that the robot gets trapped in local minimum?,5,"1,373",2010-02-04
streaming video to and from multiple sources,5,"2,056",2010-01-14
iPhone as a robot controller,3,"3,896",2010-01-08
What's a good Robotics Simulator? [closed],7,"2,870",2009-12-25
Using CARMEN Robot Navigation Toolkit with Hoyuko Laser,0,671,2009-12-23
failsafe for networked robot,0,109,2009-12-13
